Claim_ID,NM_CUST,Store Name,ServiceAddress,ServiceUnit,ServiceCity,ServiceState,ServiceZip,Manufacturer,ImplementDesc,ModelNumber
SDGE-2018-3245-10929740-9196111,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Cree Inc,LED Can Retrofit: 10 to <11 Watts,
SDGE-2018-3245-10929740-9196111S,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Cree Inc,Commercial LED Can Retrofit: 10 to <11 Watts,
SDGE-2018-3245-10929740-9196114,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Cree Inc,LED R/BR lamp: 11 to <12 Watts,
SDGE-2018-3245-10929740-9196114S,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Cree Inc,Commercial LED R/BR lamp: 11 to <12 Watts,
SDGE-2018-3245-10929740-9196115,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Cree Inc,LED R/BR lamp: 11 to <12 Watts,
SDGE-2018-3245-10929740-9196115S,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Cree Inc,Commercial LED R/BR lamp: 11 to <12 Watts,
SDGE-2018-3245-10929740-9196116,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Cree Inc,LED R/BR lamp: 8 to <9 Watts,
SDGE-2018-3245-10929740-9196116S,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Cree Inc,Commercial LED R/BR lamp: 8 to <9 Watts,
SDGE-2018-3245-10929740-9196117,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Cree Inc,LED R/BR lamp: 8 to <9 Watts,
SDGE-2018-3245-10929740-9196117S,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Cree Inc,Commercial LED R/BR lamp: 8 to <9 Watts,
SDGE-2018-3245-10929740-9196118,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Cree Inc,LED R/BR lamp: 8 to <9 Watts,
SDGE-2018-3245-10929740-9196118S,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Cree Inc,Commercial LED R/BR lamp: 8 to <9 Watts,
SDGE-2018-3245-10929740-9196119,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Cree Inc,LED Can Retrofit: 14 to <15 Watts,
SDGE-2018-3245-10929740-9196119S,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Cree Inc,Commercial LED Can Retrofit: 14 to <15 Watts,
SDGE-2018-3245-10929740-9196120,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Cree Inc,LED Can Retrofit: 21 to <23 Watts,
SDGE-2018-3245-10929740-9196120S,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Cree Inc,Commercial LED Can Retrofit: 21 to <23 Watts,
SDGE-2018-3245-10929740-9196121,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Cree Inc,LED Can Retrofit: 21 to <23 Watts,
SDGE-2018-3245-10929740-9196121S,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Cree Inc,Commercial LED Can Retrofit: 21 to <23 Watts,
SDGE-2018-3245-10929740-9196122,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Cree Inc,LED PAR38: 17 to <18  Watts,TPAR38-1503025FH25-12DE26-1-*
SDGE-2018-3245-10929740-9196122S,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Cree Inc,Commercial LED PAR38: 17 to <18  Watts,TPAR38-1503025FH25-12DE26-1-*
SDGE-2018-3245-10929740-9196123,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Cree Inc,LED PAR38: 17 to <18  Watts,TPAR38-1503040FH25-12DE26-1-*
SDGE-2018-3245-10929740-9196123S,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Cree Inc,Commercial LED PAR38: 17 to <18  Watts,TPAR38-1503040FH25-12DE26-1-*
SDGE-2018-3245-10929740-9196124,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Cree Inc,LED PAR38: 18 to <19  Watts,TPAR38-1803040FH25-12DE26-1-*
SDGE-2018-3245-10929740-9196124S,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Cree Inc,Commercial LED PAR38: 18 to <19  Watts,TPAR38-1803040FH25-12DE26-1-*
SDGE-2018-3245-10929740-9196125,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Cree Inc,LED R/BR lamp: 14 to <15 Watts,TBR30-14050FLFH25-12DE26-1-*
SDGE-2018-3245-10929740-9196125S,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Cree Inc,Commercial LED R/BR lamp: 14 to <15 Watts,TBR30-14050FLFH25-12DE26-1-*
SDGE-2018-3245-10929740-9196126,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Cree Inc,LED R/BR lamp: 20 to <22 Watts,TBR40-18050FLFH25-12DE26-1-*
SDGE-2018-3245-10929740-9196126S,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Cree Inc,Commercial LED R/BR lamp: 20 to <22 Watts,TBR40-18050FLFH25-12DE26-1-*
SDGE-2018-3245-10929740-9196127,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Cree Inc,LED Candelabra: 2 to <3 Watt ,TB11-01827MDCH15-12DE12-1-*
SDGE-2018-3245-10929740-9196127S,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Cree Inc,Commercial LED Candelabra: 2 to <3 Watt ,TB11-01827MDCH15-12DE12-1-*
SDGE-2018-3245-10929740-9196128,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Cree Inc,LED Candelabra: 4 to <5 Watt ,TB11-03527MDCH15-12DE12-1-*
SDGE-2018-3245-10929740-9196128S,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Cree Inc,Commercial LED Candelabra: 4 to <5 Watt ,TB11-03527MDCH15-12DE12-1-*
SDGE-2018-3245-10929740-9196129,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Cree Inc,LED Candelabra: 4 to <5 Watt ,TB11-03550MDCH15-12DE12-1-*
SDGE-2018-3245-10929740-9196129S,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Cree Inc,Commercial LED Candelabra: 4 to <5 Watt ,TB11-03550MDCH15-12DE12-1-*
SDGE-2018-3245-10929740-9196130,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Cree Inc,LED PAR20: 6 to <7 Watts,TPAR20-0553040FH25-12DE26-1*
SDGE-2018-3245-10929740-9196130S,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Cree Inc,Commercial LED PAR20: 6 to <7 Watts,TPAR20-0553040FH25-12DE26-1*
SDGE-2018-3245-10929740-9196183,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Cree Inc,LED R/BR lamp: 14 to <15 Watts,TBR30-14027FLFH25-12DE26-1-*
SDGE-2018-3245-10929740-9196183S,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Cree Inc,Commercial LED R/BR lamp: 14 to <15 Watts,TBR30-14027FLFH25-12DE26-1-*
SDGE-2018-3245-10929960-9200037,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Cree Inc,LED Can Retrofit: 10 to <11 Watts,
SDGE-2018-3245-10929960-9200037S,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Cree Inc,Commercial LED Can Retrofit: 10 to <11 Watts,
SDGE-2018-3245-10929960-9200038,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Cree Inc,LED R/BR lamp: 11 to <12 Watts,
SDGE-2018-3245-10929960-9200038S,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Cree Inc,Commercial LED R/BR lamp: 11 to <12 Watts,
SDGE-2018-3245-10929960-9200039,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Cree Inc,LED R/BR lamp: 8 to <9 Watts,
SDGE-2018-3245-10929960-9200039S,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Cree Inc,Commercial LED R/BR lamp: 8 to <9 Watts,
SDGE-2018-3245-10929960-9200040,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Cree Inc,LED Can Retrofit: 14 to <15 Watts,
SDGE-2018-3245-10929960-9200040S,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Cree Inc,Commercial LED Can Retrofit: 14 to <15 Watts,
SDGE-2018-3245-10929960-9200041,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Cree Inc,LED Can Retrofit: 21 to <23 Watts,
SDGE-2018-3245-10929960-9200041S,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Cree Inc,Commercial LED Can Retrofit: 21 to <23 Watts,
SDGE-2018-3245-10929960-9200042,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Cree Inc,LED PAR38: 17 to <18  Watts,TPAR38-1503025FH25-12DE26-1-*
SDGE-2018-3245-10929960-9200042S,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Cree Inc,Commercial LED PAR38: 17 to <18  Watts,TPAR38-1503025FH25-12DE26-1-*
SDGE-2018-3245-10929960-9200043,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Cree Inc,LED PAR38: 18 to <19  Watts,TPAR38-1803040FH25-12DE26-1-*
SDGE-2018-3245-10929960-9200043S,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Cree Inc,Commercial LED PAR38: 18 to <19  Watts,TPAR38-1803040FH25-12DE26-1-*
SDGE-2018-3245-10929960-9200044,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Cree Inc,LED R/BR lamp: 14 to <15 Watts,TBR30-14050FLFH25-12DE26-1-*
SDGE-2018-3245-10929960-9200044S,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Cree Inc,Commercial LED R/BR lamp: 14 to <15 Watts,TBR30-14050FLFH25-12DE26-1-*
SDGE-2018-3245-10929960-9200045,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Cree Inc,LED R/BR lamp: 20 to <22 Watts,TBR40-18050FLFH25-12DE26-1-*
SDGE-2018-3245-10929960-9200045S,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Cree Inc,Commercial LED R/BR lamp: 20 to <22 Watts,TBR40-18050FLFH25-12DE26-1-*
SDGE-2018-3245-10929960-9200046,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Cree Inc,LED R/BR lamp: 6 to <7 Watts,TR20-07050FLFH25-12DE26-1-*
SDGE-2018-3245-10929960-9200046S,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Cree Inc,Commercial LED R/BR lamp: 6 to <7 Watts,TR20-07050FLFH25-12DE26-1-*
SDGE-2018-3245-10929960-9200047,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Cree Inc,LED Candelabra: 2 to <3 Watt ,TB11-01827MDCH15-12DE12-1-*
SDGE-2018-3245-10929960-9200047S,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Cree Inc,Commercial LED Candelabra: 2 to <3 Watt ,TB11-01827MDCH15-12DE12-1-*
SDGE-2018-3245-10929960-9200048,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Cree Inc,LED Candelabra: 4 to <5 Watt ,TB11-03550MDCH15-12DE12-1-*
SDGE-2018-3245-10929960-9200048S,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Cree Inc,Commercial LED Candelabra: 4 to <5 Watt ,TB11-03550MDCH15-12DE12-1-*
SDGE-2018-3245-10929960-9200049,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Cree Inc,LED Candelabra: >=5 Watt ,TB11-05050MDCH15-12DE12-1-*
SDGE-2018-3245-10929960-9200049S,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Cree Inc,Commercial LED Candelabra: >=5 Watt ,TB11-05050MDCH15-12DE12-1-*
SDGE-2018-3245-10929960-9200050,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Cree Inc,LED PAR20: 6 to <7 Watts,TPAR20-0553040FH25-12DE26-1*
SDGE-2018-3245-10929960-9200050S,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Cree Inc,Commercial LED PAR20: 6 to <7 Watts,TPAR20-0553040FH25-12DE26-1*
SDGE-2018-3245-10930287-9204288,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Cree Inc,LED Can Retrofit: 10 to <11 Watts,
SDGE-2018-3245-10930287-9204288S,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Cree Inc,Commercial LED Can Retrofit: 10 to <11 Watts,
SDGE-2018-3245-10930287-9204289,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Cree Inc,LED Can Retrofit: 21 to <23 Watts,
SDGE-2018-3245-10930287-9204289S,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Cree Inc,Commercial LED Can Retrofit: 21 to <23 Watts,
SDGE-2018-3245-10930287-9204290,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Cree Inc,LED Candelabra: >=5 Watt ,TB11-05050MDCH15-12DE12-1-*
SDGE-2018-3245-10930287-9204290S,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Cree Inc,Commercial LED Candelabra: >=5 Watt ,TB11-05050MDCH15-12DE12-1-*
SDGE-2018-3245-10930287-9204291,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Cree Inc,LED Candelabra: 2 to <3 Watt ,TB11-01827MDCH15-12DE12-1-*
SDGE-2018-3245-10930287-9204291S,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Cree Inc,Commercial LED Candelabra: 2 to <3 Watt ,TB11-01827MDCH15-12DE12-1-*
SDGE-2018-3245-10930287-9204292,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Cree Inc,LED PAR20: 6 to <7 Watts,TPAR20-0553040FH25-12DE26-1*
SDGE-2018-3245-10930287-9204292S,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Cree Inc,Commercial LED PAR20: 6 to <7 Watts,TPAR20-0553040FH25-12DE26-1*
SDGE-2018-3245-10930287-9204293,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Cree Inc,LED PAR38: 17 to <18  Watts,TPAR38-1503040FH25-12DE26-1-*
SDGE-2018-3245-10930287-9204293S,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Cree Inc,Commercial LED PAR38: 17 to <18  Watts,TPAR38-1503040FH25-12DE26-1-*
SDGE-2018-3245-10930287-9204294,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Cree Inc,LED PAR38: 18 to <19  Watts,TPAR38-1803040FH25-12DE26-1-*
SDGE-2018-3245-10930287-9204294S,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Cree Inc,Commercial LED PAR38: 18 to <19  Watts,TPAR38-1803040FH25-12DE26-1-*
SDGE-2018-3245-10930287-9204295,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Cree Inc,LED R/BR lamp: 11 to <12 Watts,
SDGE-2018-3245-10930287-9204295S,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Cree Inc,Commercial LED R/BR lamp: 11 to <12 Watts,
SDGE-2018-3245-10930287-9204296,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Cree Inc,LED R/BR lamp: 14 to <15 Watts,TBR30-14050FLFH25-12DE26-1-*
SDGE-2018-3245-10930287-9204296S,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Cree Inc,Commercial LED R/BR lamp: 14 to <15 Watts,TBR30-14050FLFH25-12DE26-1-*
SDGE-2018-3245-10930287-9204297,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Cree Inc,LED R/BR lamp: 20 to <22 Watts,TBR40-18050FLFH25-12DE26-1-*
SDGE-2018-3245-10930287-9204297S,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Cree Inc,Commercial LED R/BR lamp: 20 to <22 Watts,TBR40-18050FLFH25-12DE26-1-*
SDGE-2018-3245-10930287-9204298,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Cree Inc,LED R/BR lamp: 8 to <9 Watts,
SDGE-2018-3245-10930287-9204298S,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Cree Inc,Commercial LED R/BR lamp: 8 to <9 Watts,
SDGE-2018-3245-10932442-9217641,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Feit Electric,LED Can Retrofit: 11 to <12 Watts,LEDR56/927CA/MED/2
SDGE-2018-3245-10932442-9217641S,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Feit Electric,Commercial LED Can Retrofit: 11 to <12 Watts,LEDR56/927CA/MED/2
SDGE-2018-3245-10932442-9217643,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Feit Electric,LED Candelabra: >=5 Watt ,BPETC60927CAFIL/2/RP
SDGE-2018-3245-10932442-9217643S,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Feit Electric,Commercial LED Candelabra: >=5 Watt ,BPETC60927CAFIL/2/RP
SDGE-2018-3245-10932442-9217644,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Feit Electric,LED Candelabra: 3 to <4 Watt ,
SDGE-2018-3245-10932442-9217644S,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Feit Electric,Commercial LED Candelabra: 3 to <4 Watt ,
SDGE-2018-3245-10932442-9217645,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Feit Electric,LED globe: 3 to <4 Watts,BPG2540W927CA/FIL/RP
SDGE-2018-3245-10932442-9217645S,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Feit Electric,Commercial LED globe: 3 to <4 Watts,BPG2540W927CA/FIL/RP
SDGE-2018-3245-10932442-9217646,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Feit Electric,LED globe: 5 to <6 Watts,
SDGE-2018-3245-10932442-9217646S,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Feit Electric,Commercial LED globe: 5 to <6 Watts,
SDGE-2018-3245-10932442-9217647,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Feit Electric,LED PAR38: 15 to <16  Watts,PAR38DM/1400/930CA
SDGE-2018-3245-10932442-9217647S,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Feit Electric,Commercial LED PAR38: 15 to <16  Watts,PAR38DM/1400/930CA
SDGE-2018-3245-10932442-9217648,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Feit Electric,LED R/BR lamp: 12 to <13 Watts,
SDGE-2018-3245-10932442-9217648S,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Feit Electric,Commercial LED R/BR lamp: 12 to <13 Watts,
SDGE-2018-3245-10932442-9217650,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Feit Electric,LED R/BR lamp: 7 to <8 Watts,
SDGE-2018-3245-10932442-9217650S,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Feit Electric,Commercial LED R/BR lamp: 7 to <8 Watts,
SDGE-2018-3245-10932442-9217651,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Feit Electric,LED R/BR lamp: 9 to <10 Watts,
SDGE-2018-3245-10932442-9217651S,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Feit Electric,Commercial LED R/BR lamp: 9 to <10 Watts,
SDGE-2018-3245-10932635-9219823,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Feit Electric,LED Can Retrofit: 11 to <12 Watts,LEDR56/927CA/MED/2
SDGE-2018-3245-10932635-9219823S,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Feit Electric,Commercial LED Can Retrofit: 11 to <12 Watts,LEDR56/927CA/MED/2
SDGE-2018-3245-10932635-9219824,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Feit Electric,LED Can Retrofit: 9 to <10 Watts,
SDGE-2018-3245-10932635-9219824S,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Feit Electric,Commercial LED Can Retrofit: 9 to <10 Watts,
SDGE-2018-3245-10932635-9219825,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Feit Electric,LED Candelabra: >=5 Watt ,BPETC60950CAFIL/2/RP
SDGE-2018-3245-10932635-9219825S,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Feit Electric,Commercial LED Candelabra: >=5 Watt ,BPETC60950CAFIL/2/RP
SDGE-2018-3245-10932635-9219826,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Feit Electric,LED Candelabra: 3 to <4 Watt ,
SDGE-2018-3245-10932635-9219826S,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Feit Electric,Commercial LED Candelabra: 3 to <4 Watt ,
SDGE-2018-3245-10932635-9219827,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Feit Electric,LED globe: 3 to <4 Watts,BPG1640950CAFIL/2/RP
SDGE-2018-3245-10932635-9219827S,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Feit Electric,Commercial LED globe: 3 to <4 Watts,BPG1640950CAFIL/2/RP
SDGE-2018-3245-10932635-9219828,HOME DEPOT USA INC,HOME DEPOT USA INC,1001 EL CAMINO REAL,,ENCINITAS,CA,92024-1300,Feit Electric,LED globe: 5 to <6 Watts,
